Ticket created - Month,Ticket ID,Tickets,service_tags_json,product_tags_json,company_name,segment,industry_bucket,country_of_residence
October,308339,1.00000000000000000000,,,,,,
October,308340,1.00000000000000000000,,,,,,
October,308349,1.00000000000000000000,,,,,,
October,308353,1.00000000000000000000,,,,,,
October,308357,1.00000000000000000000,,,,,,
October,308358,1.00000000000000000000,,,,,,
October,308366,1.00000000000000000000,,,,,,
October,308370,1.00000000000000000000,,,,,,
October,308371,1.00000000000000000000,,,,,,
October,308384,1.00000000000000000000,,,,,,
October,308389,1.00000000000000000000,,,,,,
October,308391,1.00000000000000000000,,,,,,
October,308415,1.00000000000000000000,,,,,,
October,308447,1.00000000000000000000,,,,,,
October,308448,1.00000000000000000000,,,,,,
October,308455,1.00000000000000000000,,,,,,
October,308461,1.00000000000000000000,,,,,,
October,308501,1.00000000000000000000,,,,,,
October,308514,1.00000000000000000000,,,,,,
October,308520,1.00000000000000000000,,,,,,
October,308522,1.00000000000000000000,,,,,,
October,308532,1.00000000000000000000,,,,,,
October,308535,1.00000000000000000000,,,,,,
October,308537,1.00000000000000000000,,,,,,
October,308544,1.00000000000000000000,,,,,,
October,308552,1.00000000000000000000,,,,,,
October,308554,1.00000000000000000000,,,,,,
October,308555,1.00000000000000000000,,,,,,
October,308559,1.00000000000000000000,,,,,,
October,308571,1.00000000000000000000,,,,,,
October,308572,1.00000000000000000000,,,,,,
October,308579,1.00000000000000000000,,,,,,
October,308580,1.00000000000000000000,,,,,,
October,308585,1.00000000000000000000,,,,,,
October,308610,1.00000000000000000000,,,,,,
October,308612,1.00000000000000000000,,,,,,
October,308614,1.00000000000000000000,,,,,,
October,308626,1.00000000000000000000,,,,,,
October,308630,1.00000000000000000000,,,,,,
October,308658,1.00000000000000000000,,,,,,
October,308667,1.00000000000000000000,,,,,,
October,308668,1.00000000000000000000,,,,,,
October,308706,1.00000000000000000000,,,,,,
October,308714,1.00000000000000000000,,,,,,
October,308729,1.00000000000000000000,,,,,,
October,308738,1.00000000000000000000,,,,,,
October,308741,1.00000000000000000000,,,,,,
October,308749,1.00000000000000000000,,,,,,
October,308757,1.00000000000000000000,,,,,,
October,308758,1.00000000000000000000,,,,,,
October,308760,1.00000000000000000000,,,,,,
October,308767,1.00000000000000000000,,,,,,
October,308773,1.00000000000000000000,,,,,,
October,308775,1.00000000000000000000,,,,,,
October,308796,1.00000000000000000000,,,,,,
October,308803,1.00000000000000000000,,,,,,
October,308804,1.00000000000000000000,,,,,,
October,308810,1.00000000000000000000,,,,,,
October,308812,1.00000000000000000000,,,,,,
October,308818,1.00000000000000000000,,,,,,
October,308846,1.00000000000000000000,,,,,,
October,308855,1.00000000000000000000,,,,,,
October,308866,1.00000000000000000000,,,,,,
October,308868,1.00000000000000000000,,,,,,
October,308885,1.00000000000000000000,,,,,,
October,308922,1.00000000000000000000,,,,,,
October,308933,1.00000000000000000000,,,,,,
October,308958,1.00000000000000000000,,,,,,
October,308971,1.00000000000000000000,,,,,,
October,308978,1.00000000000000000000,,,,,,
October,308988,1.00000000000000000000,,,,,,
October,308993,1.00000000000000000000,,,,,,
October,309006,1.00000000000000000000,,,,,,
October,309032,1.00000000000000000000,,,,,,
October,309044,1.00000000000000000000,,,,,,
October,309055,1.00000000000000000000,,,,,,
October,309056,1.00000000000000000000,,,,,,
October,309064,1.00000000000000000000,,,,,,
October,309071,1.00000000000000000000,,,,,,
October,309075,1.00000000000000000000,,,,,,
October,309083,1.00000000000000000000,,,,,,
October,309084,1.00000000000000000000,,,,,,
October,309085,1.00000000000000000000,,,,,,
October,309091,1.00000000000000000000,,,,,,
October,309099,1.00000000000000000000,,,,,,
October,309104,1.00000000000000000000,,,,,,
October,309105,1.00000000000000000000,,,,,,
October,309119,1.00000000000000000000,,,,,,
October,309125,1.00000000000000000000,,,,,,
October,309128,1.00000000000000000000,,,,,,
October,309154,1.00000000000000000000,,,,,,
October,309160,1.00000000000000000000,,,,,,
October,309161,1.00000000000000000000,,,,,,
October,309168,1.00000000000000000000,,,,,,
October,309169,1.00000000000000000000,,,,,,
October,309176,1.00000000000000000000,,,,,,
October,309181,1.00000000000000000000,,,,,,
October,309184,1.00000000000000000000,,,,,,
October,309188,1.00000000000000000000,,,,,,
October,309189,1.00000000000000000000,,,,,,
October,309192,1.00000000000000000000,,,,,,
October,309193,1.00000000000000000000,,,,,,
October,309195,1.00000000000000000000,,,,,,
October,309204,1.00000000000000000000,,,,,,
October,309205,1.00000000000000000000,,,,,,
October,309209,1.00000000000000000000,,,,,,
October,309211,1.00000000000000000000,,,,,,
October,309216,1.00000000000000000000,,,,,,
October,309217,1.00000000000000000000,,,,,,
October,309219,1.00000000000000000000,,,,,,
October,309224,1.00000000000000000000,,,,,,
October,309226,1.00000000000000000000,,,,,,
October,309228,1.00000000000000000000,,,,,,
October,309230,1.00000000000000000000,,,,,,
October,309234,1.00000000000000000000,,,,,,
October,309236,1.00000000000000000000,,,,,,
October,309238,1.00000000000000000000,,,,,,
October,309241,1.00000000000000000000,,,,,,
October,309247,1.00000000000000000000,,,,,,
October,309252,1.00000000000000000000,,,,,,
October,309257,1.00000000000000000000,,,,,,
October,309261,1.00000000000000000000,,,,,,
October,309265,1.00000000000000000000,,,,,,
October,309277,1.00000000000000000000,,,,,,
October,309281,1.00000000000000000000,,,,,,
October,309284,1.00000000000000000000,,,,,,
October,309286,1.00000000000000000000,,,,,,
October,309287,1.00000000000000000000,,,,,,
October,309290,1.00000000000000000000,,,,,,
October,309294,1.00000000000000000000,,,,,,
October,309297,1.00000000000000000000,,,,,,
October,309298,1.00000000000000000000,,,,,,
October,309299,1.00000000000000000000,,,,,,
October,309306,1.00000000000000000000,,,,,,
October,309307,1.00000000000000000000,,,,,,
October,309309,1.00000000000000000000,,,,,,
October,309322,1.00000000000000000000,,,,,,
October,309328,1.00000000000000000000,,,,,,
October,309336,1.00000000000000000000,,,,,,
October,309339,1.00000000000000000000,,,,,,
October,309340,1.00000000000000000000,,,,,,
October,309341,1.00000000000000000000,,,,,,
October,309359,1.00000000000000000000,,,,,,
October,309360,1.00000000000000000000,,,,,,
October,309362,1.00000000000000000000,,,,,,
October,309364,1.00000000000000000000,,,,,,
October,309366,1.00000000000000000000,,,,,,
October,309367,1.00000000000000000000,,,,,,
October,309371,1.00000000000000000000,,,,,,
October,309373,1.00000000000000000000,,,,,,
October,309384,1.00000000000000000000,,,,,,
October,309390,1.00000000000000000000,,,,,,
October,309391,1.00000000000000000000,,,,,,
October,309396,1.00000000000000000000,,,,,,
October,309401,1.00000000000000000000,,,,,,
October,309403,1.00000000000000000000,,,,,,
October,309415,1.00000000000000000000,,,,,,
October,309416,1.00000000000000000000,,,,,,
October,309421,1.00000000000000000000,,,,,,
October,309425,1.00000000000000000000,,,,,,
October,309437,1.00000000000000000000,,,,,,
October,309438,1.00000000000000000000,,,,,,
October,309441,1.00000000000000000000,,,,,,
October,309463,1.00000000000000000000,,,,,,
October,309469,1.00000000000000000000,,,,,,
October,309478,1.00000000000000000000,,,,,,
October,309492,1.00000000000000000000,,,,,,
October,309507,1.00000000000000000000,,,,,,
October,309510,1.00000000000000000000,,,,,,
October,309559,1.00000000000000000000,,,,,,
October,309560,1.00000000000000000000,,,,,,
October,309583,1.00000000000000000000,,,,,,
October,309592,1.00000000000000000000,,,,,,
October,309596,1.00000000000000000000,,,,,,
October,309598,1.00000000000000000000,,,,,,
October,309654,1.00000000000000000000,,,,,,
October,309656,1.00000000000000000000,,,,,,
October,309727,1.00000000000000000000,,,,,,
October,309731,1.00000000000000000000,,,,,,
October,309764,1.00000000000000000000,,,,,,
October,309813,1.00000000000000000000,,,,,,
October,309828,1.00000000000000000000,,,,,,
October,309830,1.00000000000000000000,,,,,,
October,309833,1.00000000000000000000,,,,,,
October,309838,1.00000000000000000000,,,,,,
October,309853,1.00000000000000000000,,,,,,
October,309869,1.00000000000000000000,,,,,,
October,309880,1.00000000000000000000,,,,,,
October,309889,1.00000000000000000000,,,,,,
October,309900,1.00000000000000000000,,,,,,
October,309950,1.00000000000000000000,,,,,,
October,309958,1.00000000000000000000,,,,,,
October,310105,1.00000000000000000000,,,,,,
October,310110,1.00000000000000000000,,,,,,
October,310128,1.00000000000000000000,,,,,,
October,310132,1.00000000000000000000,,,,,,
October,310183,1.00000000000000000000,,,,,,
October,310404,1.00000000000000000000,,,,,,
October,310423,1.00000000000000000000,,,,,,
October,310580,1.00000000000000000000,,,,,,
October,310614,1.00000000000000000000,,,,,,
October,310619,1.00000000000000000000,,,,,,
October,310690,1.00000000000000000000,,,,,,
October,310691,1.00000000000000000000,,,,,,
October,310698,1.00000000000000000000,,,,,,
October,310757,1.00000000000000000000,,,,,,
October,310785,1.00000000000000000000,,,,,,
October,310795,1.00000000000000000000,,,,,,
October,310805,1.00000000000000000000,,,,,,
October,310809,1.00000000000000000000,,,,,,
October,310832,1.00000000000000000000,,,,,,
October,310834,1.00000000000000000000,,,,,,
October,310857,1.00000000000000000000,,,,,,
October,310872,1.00000000000000000000,,,,,,
October,310924,1.00000000000000000000,,,,,,
October,310950,1.00000000000000000000,,,,,,
October,310958,1.00000000000000000000,,,,,,
October,310971,1.00000000000000000000,,,,,,
October,311001,1.00000000000000000000,,,,,,
October,311005,1.00000000000000000000,,,,,,
October,311012,1.00000000000000000000,,,,,,
October,311015,1.00000000000000000000,,,,,,
October,311018,1.00000000000000000000,,,,,,
October,311047,1.00000000000000000000,,,,,,
October,311048,1.00000000000000000000,,,,,,
October,311056,1.00000000000000000000,,,,,,
October,311080,1.00000000000000000000,,,,,,
October,311089,1.00000000000000000000,,,,,,
October,311091,1.00000000000000000000,,,,,,
October,311096,1.00000000000000000000,,,,,,
October,311098,1.00000000000000000000,,,,,,
October,311106,1.00000000000000000000,,,,,,
October,311133,1.00000000000000000000,,,,,,
October,311151,1.00000000000000000000,,,,,,
October,311155,1.00000000000000000000,,,,,,
October,311181,1.00000000000000000000,,,,,,
October,311183,1.00000000000000000000,,,,,,
October,311200,1.00000000000000000000,,,,,,
October,311208,1.00000000000000000000,,,,,,
October,311209,1.00000000000000000000,,,,,,
October,311235,1.00000000000000000000,,,,,,
October,311243,1.00000000000000000000,,,,,,
October,311245,1.00000000000000000000,,,,,,
October,311246,1.00000000000000000000,,,,,,
October,311251,1.00000000000000000000,,,,,,
October,311253,1.00000000000000000000,,,,,,
October,311265,1.00000000000000000000,,,,,,
October,311292,1.00000000000000000000,,,,,,
October,311301,1.00000000000000000000,,,,,,
October,311325,1.00000000000000000000,,,,,,
October,311327,1.00000000000000000000,,,,,,
October,311334,1.00000000000000000000,,,,,,
October,311342,1.00000000000000000000,,,,,,
October,311349,1.00000000000000000000,,,,,,
October,311367,1.00000000000000000000,,,,,,
October,311373,1.00000000000000000000,,,,,,
October,311379,1.00000000000000000000,,,,,,
October,311382,1.00000000000000000000,,,,,,
October,311408,1.00000000000000000000,,,,,,
October,311422,1.00000000000000000000,,,,,,
October,311423,1.00000000000000000000,,,,,,
October,311426,1.00000000000000000000,,,,,,
October,311466,1.00000000000000000000,,,,,,
October,311474,1.00000000000000000000,,,,,,
October,311486,1.00000000000000000000,,,,,,
October,311536,1.00000000000000000000,,,,,,
October,311537,1.00000000000000000000,,,,,,
October,311538,1.00000000000000000000,,,,,,
October,311540,1.00000000000000000000,,,,,,
October,311544,1.00000000000000000000,,,,,,
October,311549,1.00000000000000000000,,,,,,
October,311564,1.00000000000000000000,,,,,,
October,311565,1.00000000000000000000,,,,,,
October,311567,1.00000000000000000000,,,,,,
October,311570,1.00000000000000000000,,,,,,
October,311571,1.00000000000000000000,,,,,,
October,311572,1.00000000000000000000,,,,,,
October,311575,1.00000000000000000000,,,,,,
October,311576,1.00000000000000000000,,,,,,
October,311583,1.00000000000000000000,,,,,,
October,311589,1.00000000000000000000,,,,,,
October,311596,1.00000000000000000000,,,,,,
October,311605,1.00000000000000000000,,,,,,
October,311607,1.00000000000000000000,,,,,,
October,311612,1.00000000000000000000,,,,,,
October,311622,1.00000000000000000000,,,,,,
October,311632,1.00000000000000000000,,,,,,
October,311642,1.00000000000000000000,,,,,,
October,311645,1.00000000000000000000,,,,,,
October,311650,1.00000000000000000000,,,,,,
October,311678,1.00000000000000000000,,,,,,
October,311680,1.00000000000000000000,,,,,,
October,311682,1.00000000000000000000,,,,,,
October,311707,1.00000000000000000000,,,,,,
October,311711,1.00000000000000000000,,,,,,
October,311822,1.00000000000000000000,,,,,,
October,311904,1.00000000000000000000,,,,,,
October,311924,1.00000000000000000000,,,,,,
October,311925,1.00000000000000000000,,,,,,
October,311936,1.00000000000000000000,,,,,,
October,311937,1.00000000000000000000,,,,,,
October,311955,1.00000000000000000000,,,,,,
October,312072,1.00000000000000000000,,,,,,
October,312076,1.00000000000000000000,,,,,,
October,312080,1.00000000000000000000,,,,,,
October,312086,1.00000000000000000000,,,,,,
October,312089,1.00000000000000000000,,,,,,
October,312094,1.00000000000000000000,,,,,,
October,312102,1.00000000000000000000,,,,,,
October,312105,1.00000000000000000000,,,,,,
October,312107,1.00000000000000000000,,,,,,
October,312113,1.00000000000000000000,,,,,,
October,312117,1.00000000000000000000,,,,,,
October,312119,1.00000000000000000000,,,,,,
October,312138,1.00000000000000000000,,,,,,
October,312148,1.00000000000000000000,,,,,,
October,312149,1.00000000000000000000,,,,,,
October,312151,1.00000000000000000000,,,,,,
October,312164,1.00000000000000000000,,,,,,
October,312167,1.00000000000000000000,,,,,,
October,312168,1.00000000000000000000,,,,,,
October,312188,1.00000000000000000000,,,,,,
October,312201,1.00000000000000000000,,,,,,
October,312203,1.00000000000000000000,,,,,,
October,312209,1.00000000000000000000,,,,,,
October,312210,1.00000000000000000000,,,,,,
October,312217,1.00000000000000000000,,,,,,
October,312221,1.00000000000000000000,,,,,,
October,312234,1.00000000000000000000,,,,,,
October,312238,1.00000000000000000000,,,,,,
October,312241,1.00000000000000000000,,,,,,
October,312246,1.00000000000000000000,,,,,,
October,312262,1.00000000000000000000,,,,,,
October,312269,1.00000000000000000000,,,,,,
October,312270,1.00000000000000000000,,,,,,
October,312271,1.00000000000000000000,,,,,,
October,312272,1.00000000000000000000,,,,,,
October,312276,1.00000000000000000000,,,,,,
October,312280,1.00000000000000000000,,,,,,
October,312281,1.00000000000000000000,,,,,,
October,312293,1.00000000000000000000,,,,,,
October,312306,1.00000000000000000000,,,,,,
October,312307,1.00000000000000000000,,,,,,
October,312312,1.00000000000000000000,,,,,,
October,312315,1.00000000000000000000,,,,,,
October,312325,1.00000000000000000000,,,,,,
October,312327,1.00000000000000000000,,,,,,
October,312333,1.00000000000000000000,,,,,,
October,312335,1.00000000000000000000,,,,,,
October,312347,1.00000000000000000000,,,,,,
October,312350,1.00000000000000000000,,,,,,
October,312351,1.00000000000000000000,,,,,,
October,312352,1.00000000000000000000,,,,,,
October,312355,1.00000000000000000000,,,,,,
October,312359,1.00000000000000000000,,,,,,
October,312361,1.00000000000000000000,,,,,,
October,312362,1.00000000000000000000,,,,,,
October,312385,1.00000000000000000000,,,,,,
October,312387,1.00000000000000000000,,,,,,
October,312405,1.00000000000000000000,,,,,,
October,312417,1.00000000000000000000,,,,,,
October,312419,1.00000000000000000000,,,,,,
October,312421,1.00000000000000000000,,,,,,
October,312424,1.00000000000000000000,,,,,,
October,312429,1.00000000000000000000,,,,,,
October,312431,1.00000000000000000000,,,,,,
October,312441,1.00000000000000000000,,,,,,
October,312442,1.00000000000000000000,,,,,,
October,312462,1.00000000000000000000,,,,,,
October,312474,1.00000000000000000000,,,,,,
October,312486,1.00000000000000000000,,,,,,
October,312487,1.00000000000000000000,,,,,,
October,312502,1.00000000000000000000,,,,,,
October,312521,1.00000000000000000000,,,,,,
October,312527,1.00000000000000000000,,,,,,
October,312528,1.00000000000000000000,,,,,,
October,312536,1.00000000000000000000,,,,,,
October,312540,1.00000000000000000000,,,,,,
October,312566,1.00000000000000000000,,,,,,
October,312567,1.00000000000000000000,,,,,,
October,312579,1.00000000000000000000,,,,,,
October,312623,1.00000000000000000000,,,,,,
October,312625,1.00000000000000000000,,,,,,
October,312631,1.00000000000000000000,,,,,,
October,312648,1.00000000000000000000,,,,,,
October,312653,1.00000000000000000000,,,,,,
October,312656,1.00000000000000000000,,,,,,
October,312661,1.00000000000000000000,,,,,,
October,312665,1.00000000000000000000,,,,,,
October,312678,1.00000000000000000000,,,,,,
October,312681,1.00000000000000000000,,,,,,
October,312691,1.00000000000000000000,,,,,,
October,312693,1.00000000000000000000,,,,,,
October,312695,1.00000000000000000000,,,,,,
October,312699,1.00000000000000000000,,,,,,
October,312720,1.00000000000000000000,,,,,,
October,312803,1.00000000000000000000,,,,,,
October,312807,1.00000000000000000000,,,,,,
October,312814,1.00000000000000000000,,,,,,
October,312838,1.00000000000000000000,,,,,,
October,312850,1.00000000000000000000,,,,,,
October,312853,1.00000000000000000000,,,,,,
October,312856,1.00000000000000000000,,,,,,
October,312876,1.00000000000000000000,,,,,,
October,312878,1.00000000000000000000,,,,,,
October,312923,1.00000000000000000000,,,,,,
October,312928,1.00000000000000000000,,,,,,
October,312980,1.00000000000000000000,,,,,,
October,312982,1.00000000000000000000,,,,,,
October,312988,1.00000000000000000000,,,,,,
October,313016,1.00000000000000000000,,,,,,
October,313023,1.00000000000000000000,,,,,,
October,313110,1.00000000000000000000,,,,,,
October,313120,1.00000000000000000000,,,,,,
October,313172,1.00000000000000000000,,,,,,
October,313188,1.00000000000000000000,,,,,,
October,313209,1.00000000000000000000,,,,,,
October,313241,1.00000000000000000000,,,,,,
October,313242,1.00000000000000000000,,,,,,
October,313251,1.00000000000000000000,,,,,,
October,313252,1.00000000000000000000,,,,,,
October,313253,1.00000000000000000000,,,,,,
October,313268,1.00000000000000000000,,,,,,
October,313274,1.00000000000000000000,,,,,,
October,313275,1.00000000000000000000,,,,,,
October,313287,1.00000000000000000000,,,,,,
October,313293,1.00000000000000000000,,,,,,
October,313295,1.00000000000000000000,,,,,,
October,313313,1.00000000000000000000,,,,,,
October,313344,1.00000000000000000000,,,,,,
October,313347,1.00000000000000000000,,,,,,
October,313366,1.00000000000000000000,,,,,,
October,313368,1.00000000000000000000,,,,,,
October,313395,1.00000000000000000000,,,,,,
October,313408,1.00000000000000000000,,,,,,
October,313416,1.00000000000000000000,,,,,,
October,313421,1.00000000000000000000,,,,,,
October,313424,1.00000000000000000000,,,,,,
October,313425,1.00000000000000000000,,,,,,
October,313430,1.00000000000000000000,,,,,,
October,313435,1.00000000000000000000,,,,,,
October,313440,1.00000000000000000000,,,,,,
October,313451,1.00000000000000000000,,,,,,
October,313454,1.00000000000000000000,,,,,,
October,313467,1.00000000000000000000,,,,,,
October,313468,1.00000000000000000000,,,,,,
October,313469,1.00000000000000000000,,,,,,
October,313481,1.00000000000000000000,,,,,,
October,313483,1.00000000000000000000,,,,,,
October,313493,1.00000000000000000000,,,,,,
October,313495,1.00000000000000000000,,,,,,
October,313504,1.00000000000000000000,,,,,,
October,313506,1.00000000000000000000,,,,,,
October,313508,1.00000000000000000000,,,,,,
October,313517,1.00000000000000000000,,,,,,
October,313528,1.00000000000000000000,,,,,,
October,313529,1.00000000000000000000,,,,,,
October,313537,1.00000000000000000000,,,,,,
October,313539,1.00000000000000000000,,,,,,
October,313551,1.00000000000000000000,,,,,,
October,313552,1.00000000000000000000,,,,,,
October,313554,1.00000000000000000000,,,,,,
October,313568,1.00000000000000000000,,,,,,
October,313570,1.00000000000000000000,,,,,,
October,313579,1.00000000000000000000,,,,,,
October,313582,1.00000000000000000000,,,,,,
October,313583,1.00000000000000000000,,,,,,
October,313591,1.00000000000000000000,,,,,,
October,313611,1.00000000000000000000,,,,,,
October,313612,1.00000000000000000000,,,,,,
October,313626,1.00000000000000000000,,,,,,
October,313633,1.00000000000000000000,,,,,,
October,313643,1.00000000000000000000,,,,,,
October,313657,1.00000000000000000000,,,,,,
October,313660,1.00000000000000000000,,,,,,
October,313664,1.00000000000000000000,,,,,,
October,313667,1.00000000000000000000,,,,,,
October,313670,1.00000000000000000000,,,,,,
October,313671,1.00000000000000000000,,,,,,
October,313673,1.00000000000000000000,,,,,,
October,313678,1.00000000000000000000,,,,,,
October,313699,1.00000000000000000000,,,,,,
October,313705,1.00000000000000000000,,,,,,
October,313711,1.00000000000000000000,,,,,,
October,313716,1.00000000000000000000,,,,,,
October,313721,1.00000000000000000000,,,,,,
October,313743,1.00000000000000000000,,,,,,
October,313791,1.00000000000000000000,,,,,,
October,313798,1.00000000000000000000,,,,,,
October,313801,1.00000000000000000000,,,,,,
October,313809,1.00000000000000000000,,,,,,
October,313817,1.00000000000000000000,,,,,,
October,313822,1.00000000000000000000,,,,,,
October,313824,1.00000000000000000000,,,,,,
October,313842,1.00000000000000000000,,,,,,
October,313863,1.00000000000000000000,,,,,,
October,313865,1.00000000000000000000,,,,,,
October,313876,1.00000000000000000000,,,,,,
October,313884,1.00000000000000000000,,,,,,
October,313891,1.00000000000000000000,,,,,,
October,313905,1.00000000000000000000,,,,,,
October,313921,1.00000000000000000000,,,,,,
October,313928,1.00000000000000000000,,,,,,
October,313931,1.00000000000000000000,,,,,,
October,313968,1.00000000000000000000,,,,,,
October,314022,1.00000000000000000000,,,,,,
October,314033,1.00000000000000000000,,,,,,
October,314040,1.00000000000000000000,,,,,,
October,314064,1.00000000000000000000,,,,,,
October,314065,1.00000000000000000000,,,,,,
October,314066,1.00000000000000000000,,,,,,
October,314071,1.00000000000000000000,,,,,,
October,314088,1.00000000000000000000,,,,,,
October,314105,1.00000000000000000000,,,,,,
October,314109,1.00000000000000000000,,,,,,
October,314110,1.00000000000000000000,,,,,,
October,314114,1.00000000000000000000,,,,,,
October,314118,1.00000000000000000000,,,,,,
October,314120,1.00000000000000000000,,,,,,
October,314131,1.00000000000000000000,,,,,,
October,314148,1.00000000000000000000,,,,,,
October,314153,1.00000000000000000000,,,,,,
October,314170,1.00000000000000000000,,,,,,
October,314180,1.00000000000000000000,,,,,,
October,314194,1.00000000000000000000,,,,,,
October,314216,1.00000000000000000000,,,,,,
October,314219,1.00000000000000000000,,,,,,
October,314227,1.00000000000000000000,,,,,,
October,314241,1.00000000000000000000,,,,,,
October,314249,1.00000000000000000000,,,,,,
October,314251,1.00000000000000000000,,,,,,
October,314257,1.00000000000000000000,,,,,,
October,314266,1.00000000000000000000,,,,,,
October,314270,1.00000000000000000000,,,,,,
October,314286,1.00000000000000000000,,,,,,
October,314293,1.00000000000000000000,,,,,,
October,314321,1.00000000000000000000,,,,,,
October,314335,1.00000000000000000000,,,,,,
October,314336,1.00000000000000000000,,,,,,
October,314338,1.00000000000000000000,,,,,,
October,314341,1.00000000000000000000,,,,,,
October,314351,1.00000000000000000000,,,,,,
October,314352,1.00000000000000000000,,,,,,
October,314368,1.00000000000000000000,,,,,,
October,314384,1.00000000000000000000,,,,,,
October,314386,1.00000000000000000000,,,,,,
October,314399,1.00000000000000000000,,,,,,
October,314410,1.00000000000000000000,,,,,,
October,314423,1.00000000000000000000,,,,,,
October,314427,1.00000000000000000000,,,,,,
October,314434,1.00000000000000000000,,,,,,
October,314435,1.00000000000000000000,,,,,,
October,314438,1.00000000000000000000,,,,,,
October,314441,1.00000000000000000000,,,,,,
October,314442,1.00000000000000000000,,,,,,
October,314444,1.00000000000000000000,,,,,,
October,314458,1.00000000000000000000,,,,,,
October,314459,1.00000000000000000000,,,,,,
October,314483,1.00000000000000000000,,,,,,
October,314494,1.00000000000000000000,,,,,,
October,314513,1.00000000000000000000,,,,,,
October,314522,1.00000000000000000000,,,,,,
October,314523,1.00000000000000000000,,,,,,
October,314530,1.00000000000000000000,,,,,,
October,314537,1.00000000000000000000,,,,,,
October,314539,1.00000000000000000000,,,,,,
October,314543,1.00000000000000000000,,,,,,
October,314546,1.00000000000000000000,,,,,,
October,314561,1.00000000000000000000,,,,,,
October,314562,1.00000000000000000000,,,,,,
October,314565,1.00000000000000000000,,,,,,
October,314572,1.00000000000000000000,,,,,,
October,314575,1.00000000000000000000,,,,,,
October,314577,1.00000000000000000000,,,,,,
October,314578,1.00000000000000000000,,,,,,
October,314587,1.00000000000000000000,,,,,,
October,314589,1.00000000000000000000,,,,,,
October,314592,1.00000000000000000000,,,,,,
October,314595,1.00000000000000000000,,,,,,
October,314597,1.00000000000000000000,,,,,,
October,314599,1.00000000000000000000,,,,,,
October,314600,1.00000000000000000000,,,,,,
October,314601,1.00000000000000000000,,,,,,
October,314606,1.00000000000000000000,,,,,,
October,314609,1.00000000000000000000,,,,,,
October,314610,1.00000000000000000000,,,,,,
October,314611,1.00000000000000000000,,,,,,
October,314617,1.00000000000000000000,,,,,,
October,314630,1.00000000000000000000,,,,,,
October,314632,1.00000000000000000000,,,,,,
October,314633,1.00000000000000000000,,,,,,
October,314634,1.00000000000000000000,,,,,,
October,314651,1.00000000000000000000,,,,,,
October,314672,1.00000000000000000000,,,,,,
October,314673,1.00000000000000000000,,,,,,
October,314683,1.00000000000000000000,,,,,,
October,314689,1.00000000000000000000,,,,,,
October,314697,1.00000000000000000000,,,,,,
October,314698,1.00000000000000000000,,,,,,
October,314702,1.00000000000000000000,,,,,,
October,314705,1.00000000000000000000,,,,,,
October,314713,1.00000000000000000000,,,,,,
October,314714,1.00000000000000000000,,,,,,
October,314716,1.00000000000000000000,,,,,,
October,314745,1.00000000000000000000,,,,,,
October,314754,1.00000000000000000000,,,,,,
October,314758,1.00000000000000000000,,,,,,
October,314760,1.00000000000000000000,,,,,,
October,314761,1.00000000000000000000,,,,,,
October,314789,1.00000000000000000000,,,,,,
October,314804,1.00000000000000000000,,,,,,
October,314807,1.00000000000000000000,,,,,,
October,314809,1.00000000000000000000,,,,,,
October,314814,1.00000000000000000000,,,,,,
October,314819,1.00000000000000000000,,,,,,
October,314820,1.00000000000000000000,,,,,,
October,314828,1.00000000000000000000,,,,,,
October,314840,1.00000000000000000000,,,,,,
October,314844,1.00000000000000000000,,,,,,
October,314849,1.00000000000000000000,,,,,,
October,314854,1.00000000000000000000,,,,,,
October,314855,1.00000000000000000000,,,,,,
October,314856,1.00000000000000000000,,,,,,
October,314857,1.00000000000000000000,,,,,,
October,314859,1.00000000000000000000,,,,,,
October,314881,1.00000000000000000000,,,,,,
October,314889,1.00000000000000000000,,,,,,
October,314912,1.00000000000000000000,,,,,,
October,314915,1.00000000000000000000,,,,,,
October,314920,1.00000000000000000000,,,,,,
October,314922,1.00000000000000000000,,,,,,
October,314931,1.00000000000000000000,,,,,,
October,314959,1.00000000000000000000,,,,,,
October,314969,1.00000000000000000000,,,,,,
October,314989,1.00000000000000000000,,,,,,
October,314992,1.00000000000000000000,,,,,,
October,314995,1.00000000000000000000,,,,,,
October,315017,1.00000000000000000000,,,,,,
October,315019,1.00000000000000000000,,,,,,
October,315030,1.00000000000000000000,,,,,,
October,315043,1.00000000000000000000,,,,,,
October,315054,1.00000000000000000000,,,,,,
October,315059,1.00000000000000000000,,,,,,
October,315072,1.00000000000000000000,,,,,,
October,315076,1.00000000000000000000,,,,,,
October,315085,1.00000000000000000000,,,,,,
October,315089,1.00000000000000000000,,,,,,
October,315091,1.00000000000000000000,,,,,,
October,315111,1.00000000000000000000,,,,,,
October,315144,1.00000000000000000000,,,,,,
October,315154,1.00000000000000000000,,,,,,
October,315156,1.00000000000000000000,,,,,,
October,315175,1.00000000000000000000,,,,,,
October,315179,1.00000000000000000000,,,,,,
October,315194,1.00000000000000000000,,,,,,
October,315212,1.00000000000000000000,,,,,,
October,315224,1.00000000000000000000,,,,,,
October,315241,1.00000000000000000000,,,,,,
October,315473,1.00000000000000000000,,,,,,
October,315481,1.00000000000000000000,,,,,,
October,315533,1.00000000000000000000,,,,,,
October,315560,1.00000000000000000000,,,,,,
October,315636,1.00000000000000000000,,,,,,
October,315712,1.00000000000000000000,,,,,,
